bond_id,trade_date,trade_price,yield,quantity,buyer_type
BOND1523,2022-07-19,103.75,2.94,10,Retail
BOND1523,2023-01-21,104.64,2.87,3,Retail
BOND1523,2023-03-14,106.9,2.79,5,Retail
BOND1523,2023-06-23,106.68,2.83,25,Institutional
BOND1523,2024-05-03,106.55,2.94,29,Institutional
BOND0309,2020-07-09,111.25,4.87,14,Institutional
BOND0309,2020-08-15,111.14,4.85,84,Municipal
BOND0309,2023-04-02,100.38,5.15,9,Institutional
BOND0309,2023-08-15,104.53,5.12,29,Institutional
BOND1926,2022-02-17,93.8,3.68,8,Institutional
BOND1926,2022-09-04,91.34,3.71,66,Municipal
BOND1926,2023-04-08,89.53,3.83,10,Retail
BOND1359,2020-10-01,115.0,3.08,15,Institutional
BOND1359,2021-08-19,112.8,3.18,15,Municipal
BOND1359,2022-05-07,107.68,3.23,19,Institutional
BOND1359,2023-02-16,106.33,3.39,19,Institutional
BOND1359,2023-05-19,104.09,3.58,8,Retail
BOND1359,2024-01-31,103.58,3.54,5,Institutional
BOND1360,2020-06-14,96.96,3.89,10,Municipal
BOND1360,2020-10-14,99.41,3.81,19,Institutional
BOND1360,2022-05-16,88.63,4.26,28,Institutional
BOND1360,2023-05-13,89.92,4.49,76,Municipal
BOND1360,2023-08-10,87.36,4.36,43,Institutional
BOND1360,2023-11-07,86.82,4.37,6,Retail
BOND1360,2024-02-01,86.29,4.45,40,Institutional
BOND1360,2024-02-08,86.19,4.34,9,Institutional
BOND0570,2021-07-03,109.28,3.62,50,Institutional
BOND0570,2022-02-10,101.93,3.93,32,Institutional
BOND0570,2022-10-06,106.59,3.75,32,Institutional
BOND0570,2022-10-27,105.43,3.81,25,Institutional
BOND0570,2023-04-12,98.6,4.12,33,Institutional
BOND0570,2024-10-16,99.43,4.04,42,Institutional
BOND0125,2021-05-17,105.72,4.26,4,Retail
BOND0125,2024-10-18,96.46,4.53,4,Retail
BOND1574,2021-02-13,95.85,4.34,47,Institutional
BOND1574,2021-10-29,96.23,4.25,6,Retail
BOND1574,2022-01-05,92.35,4.55,42,Institutional
BOND1574,2022-06-27,90.74,4.8,35,Institutional
BOND1574,2024-03-09,86.91,4.69,27,Institutional
BOND1574,2024-03-25,87.92,4.83,49,Institutional
BOND0039,2020-03-14,104.02,3.27,46,Institutional
BOND0039,2021-03-05,98.14,3.41,6,Retail
BOND0039,2021-05-29,99.29,3.5,50,Institutional
BOND0039,2021-08-01,98.4,3.38,23,Institutional
BOND0039,2023-05-11,90.08,3.87,3,Retail
BOND0039,2024-02-24,91.15,3.59,3,Retail
BOND0039,2024-05-01,92.49,3.7,12,Institutional
BOND1477,2020-03-22,105.02,2.71,43,Institutional
BOND1477,2020-07-02,103.45,2.9,45,Institutional
BOND1477,2020-07-13,108.23,2.76,77,Municipal
BOND1477,2020-10-23,107.73,2.66,7,Institutional
BOND1477,2021-11-04,103.63,2.85,8,Retail
BOND1477,2023-10-26,99.87,2.97,38,Institutional
BOND1633,2021-07-22,106.54,3.82,4,Retail
BOND1633,2022-04-12,101.14,4.1,1,Retail
BOND1633,2022-08-28,100.01,3.91,4,Retail
BOND1633,2023-07-25,98.93,4.12,3,Retail
BOND1633,2024-03-12,98.4,4.19,8,Retail
BOND1633,2024-05-18,100.34,4.16,31,Institutional
BOND1370,2020-09-23,105.79,4.27,33,Institutional
BOND1370,2021-03-13,102.39,4.38,45,Municipal
BOND1370,2022-03-13,102.89,4.4,16,Institutional
BOND1370,2022-04-20,98.71,4.47,5,Retail
BOND1370,2024-11-27,97.66,4.52,8,Institutional
BOND1122,2023-03-12,103.8,2.01,41,Institutional
BOND1122,2023-05-28,100.28,2.16,3,Retail
BOND1122,2023-07-28,100.4,2.13,19,Institutional
BOND1122,2023-09-01,103.92,2.0,41,Institutional
BOND1122,2024-11-22,101.77,2.25,29,Institutional
BOND1840,2020-06-16,105.12,4.16,37,Institutional
BOND1840,2021-11-11,105.49,4.14,16,Institutional
BOND1840,2021-12-15,100.85,4.39,12,Municipal
BOND1840,2022-06-10,97.92,4.47,33,Institutional
BOND1840,2023-02-01,100.86,4.34,58,Municipal
BOND1840,2023-06-09,97.1,4.51,50,Institutional
BOND1840,2024-07-03,96.21,4.39,8,Retail
BOND1974,2020-10-10,104.6,2.67,32,Institutional
BOND1974,2021-12-03,103.29,2.72,21,Institutional
BOND1974,2023-01-05,95.82,3.04,44,Institutional
BOND1974,2024-07-10,96.53,2.94,28,Institutional
BOND1999,2021-12-29,111.12,3.0,46,Institutional
BOND1999,2022-01-14,104.6,3.26,4,Retail
BOND0921,2020-02-12,96.8,3.48,35,Institutional
BOND0921,2024-03-07,99.01,3.48,50,Institutional
BOND0921,2024-08-31,96.06,3.72,12,Institutional
BOND0842,2020-01-21,109.16,2.85,43,Institutional
BOND0842,2020-05-16,110.5,2.77,20,Institutional
BOND0842,2021-06-06,108.79,2.97,33,Institutional
BOND0026,2024-06-03,98.16,4.47,7,Institutional
BOND0026,2024-12-29,98.82,4.57,42,Institutional
BOND1876,2020-02-02,99.1,2.45,41,Institutional
BOND1876,2020-12-27,94.17,2.48,28,Institutional
BOND1876,2021-04-23,96.48,2.51,10,Retail
BOND1876,2023-08-20,90.78,2.52,8,Retail
BOND1876,2023-12-07,89.03,2.56,45,Institutional
BOND1876,2024-03-19,88.93,2.55,1,Retail
BOND1876,2024-09-29,88.57,2.56,34,Institutional
BOND1589,2021-03-10,95.34,3.12,6,Institutional
BOND1589,2021-03-24,91.54,3.41,44,Institutional
BOND1589,2021-05-06,93.17,3.24,34,Institutional
BOND1589,2022-02-02,92.97,3.22,15,Institutional
BOND1589,2023-06-04,85.83,3.62,3,Retail
BOND1589,2024-01-27,87.4,3.45,19,Institutional
BOND1589,2024-05-17,87.91,3.55,18,Institutional
BOND0032,2022-05-23,100.46,3.74,7,Retail
BOND0032,2023-02-04,98.33,3.75,7,Retail
BOND0032,2023-10-19,100.32,3.76,5,Retail
BOND0032,2023-10-22,100.59,3.71,23,Institutional
BOND0032,2024-01-16,98.94,3.82,26,Municipal
BOND0032,2024-10-13,101.37,3.76,7,Retail
BOND0377,2020-04-13,110.09,3.66,30,Municipal
BOND0377,2020-10-11,107.51,3.7,39,Institutional
BOND0377,2021-11-02,108.98,3.67,22,Institutional
BOND0377,2024-11-23,103.03,3.74,46,Institutional
BOND1755,2020-06-05,96.85,4.27,10,Retail
BOND1755,2020-12-24,100.28,4.09,85,Municipal
BOND1755,2021-12-08,98.13,4.05,4,Retail
BOND0469,2022-06-17,104.03,5.47,10,Retail
BOND0469,2022-08-31,100.99,5.76,43,Municipal
BOND0469,2023-12-27,98.68,5.75,12,Institutional
BOND0469,2024-08-07,95.74,5.94,50,Institutional
BOND0883,2022-11-22,95.63,3.76,14,Institutional
BOND0883,2023-07-09,92.2,4.1,10,Institutional
BOND0883,2024-07-21,91.7,4.04,27,Municipal
BOND0883,2024-12-01,93.2,4.03,9,Retail
BOND0605,2022-02-10,100.14,3.12,49,Institutional
BOND0605,2024-06-14,98.23,3.26,6,Institutional
BOND0506,2021-07-14,105.49,4.42,33,Institutional
BOND0506,2022-01-30,102.58,4.49,46,Institutional
BOND0669,2020-02-24,113.07,5.5,2,Retail
BOND0669,2020-05-18,109.73,5.79,13,Institutional
BOND0669,2021-11-29,111.09,5.6,36,Institutional
BOND0669,2021-12-12,113.84,5.54,5,Retail
BOND0669,2022-02-01,107.44,5.79,26,Institutional
BOND0669,2022-11-21,104.69,5.86,9,Institutional
BOND1583,2021-01-15,106.4,1.55,31,Institutional
BOND1583,2021-03-02,103.71,1.53,48,Institutional
BOND1583,2022-02-28,101.65,1.52,9,Institutional
BOND1583,2022-05-31,98.58,1.78,8,Retail
BOND1583,2024-07-29,96.57,1.57,67,Municipal
BOND1583,2024-11-01,99.62,1.59,45,Institutional
BOND1666,2022-06-21,103.92,4.26,59,Municipal
BOND1666,2022-07-22,98.46,4.37,1,Retail
BOND1666,2022-08-26,95.58,4.45,33,Institutional
BOND1666,2024-03-08,98.1,4.39,44,Institutional
BOND0975,2020-10-04,106.06,3.37,23,Municipal
BOND0975,2020-10-10,111.61,3.28,55,Municipal
BOND0975,2021-10-14,108.73,3.23,20,Institutional
BOND0975,2021-12-25,104.72,3.35,5,Institutional
BOND0975,2023-04-01,98.48,3.63,27,Institutional
BOND0773,2024-02-09,96.27,6.03,41,Institutional
BOND0773,2024-08-01,94.63,6.18,7,Retail
BOND0773,2024-08-05,96.39,6.09,38,Municipal
BOND0698,2020-01-03,98.97,2.77,10,Institutional
BOND0698,2020-01-16,96.92,2.75,42,Institutional
BOND0698,2020-02-01,96.82,2.85,2,Retail
BOND0698,2020-02-03,96.06,2.66,13,Institutional
BOND0698,2020-02-07,98.71,2.73,39,Institutional
BOND0698,2020-02-08,99.73,2.73,30,Institutional
BOND0698,2020-02-17,90.85,3.09,7,Institutional
BOND0260,2021-06-26,109.39,5.71,30,Institutional
BOND0260,2023-05-16,101.15,6.07,4,Retail
BOND1587,2020-07-03,101.1,3.77,45,Municipal
BOND1587,2020-10-16,100.12,3.71,16,Institutional
BOND1587,2020-10-22,100.47,3.85,5,Retail
BOND1587,2020-12-26,100.82,3.65,19,Institutional
BOND1587,2021-02-15,103.29,3.64,16,Institutional
BOND1453,2024-04-22,90.76,2.99,30,Institutional
BOND1453,2024-06-07,90.22,3.17,14,Institutional
BOND1453,2024-06-18,90.11,3.09,6,Retail
BOND0016,2021-06-20,98.33,3.44,7,Institutional
BOND0016,2022-02-16,92.0,3.88,13,Institutional
BOND0502,2022-07-11,94.14,3.51,9,Retail
BOND0502,2023-04-12,92.57,3.77,42,Institutional
BOND0502,2024-09-01,93.53,3.48,8,Retail
BOND0974,2020-04-28,103.51,3.39,8,Retail
BOND0974,2020-07-31,108.49,3.09,39,Institutional
BOND0974,2020-09-15,106.66,3.32,18,Institutional
BOND0974,2021-10-20,104.22,3.38,18,Institutional
BOND0974,2022-03-02,102.73,3.21,34,Municipal
BOND0974,2023-06-17,96.23,3.65,34,Institutional
BOND0523,2021-08-09,92.59,5.84,5,Institutional
BOND0523,2023-09-10,87.02,6.26,9,Retail
BOND1140,2021-10-30,108.23,2.67,43,Institutional
BOND1140,2022-03-07,107.87,2.66,66,Municipal
BOND1140,2022-06-13,102.54,2.75,13,Institutional
BOND1140,2023-06-08,98.03,2.78,14,Institutional
BOND1140,2023-08-22,100.49,2.82,6,Retail
BOND1140,2023-09-10,101.05,2.8,29,Institutional
BOND1140,2023-10-04,98.8,2.86,40,Institutional
BOND1140,2023-12-02,97.61,2.94,5,Institutional
BOND0245,2021-10-26,98.42,6.09,46,Institutional
BOND0245,2023-12-28,89.91,6.44,35,Institutional
BOND0245,2024-06-05,91.07,6.51,9,Institutional
BOND0375,2022-04-11,107.33,2.74,2,Retail
BOND0375,2022-11-23,108.14,2.75,9,Retail
BOND0375,2022-12-28,105.56,2.86,2,Retail
BOND1444,2021-09-30,111.21,4.25,16,Municipal
BOND1444,2022-04-13,105.74,4.36,15,Institutional
BOND1444,2022-06-03,107.81,4.21,28,Institutional
BOND1444,2023-03-13,105.71,4.33,25,Institutional
BOND1444,2024-09-11,105.14,4.36,38,Institutional
BOND0412,2020-06-24,101.91,4.69,25,Institutional
BOND0412,2020-12-13,111.18,4.37,6,Retail
BOND0412,2022-07-18,99.0,4.88,24,Institutional
BOND0412,2022-12-23,99.16,4.93,8,Institutional
BOND0412,2023-04-28,97.4,5.02,29,Institutional
BOND0412,2024-06-23,99.17,4.85,44,Institutional
BOND0503,2020-02-03,92.83,1.72,88,Municipal
BOND0503,2020-04-14,90.39,1.94,10,Retail
BOND0503,2020-06-18,91.46,1.8,3,Retail
BOND0503,2020-09-27,97.35,1.68,50,Institutional
BOND0503,2020-10-04,93.25,1.86,8,Retail
BOND0503,2021-07-18,97.77,1.79,46,Institutional
BOND0503,2021-09-10,94.9,1.88,3,Retail
BOND1072,2020-04-13,107.45,3.9,16,Institutional
BOND1072,2020-05-13,102.71,3.86,39,Institutional
BOND1072,2021-09-02,103.11,3.82,38,Institutional
BOND1072,2021-10-19,105.62,3.74,28,Institutional
BOND1072,2024-02-01,94.9,4.16,32,Institutional
BOND1072,2024-02-09,95.04,4.13,8,Retail
BOND1072,2024-06-26,96.63,4.19,12,Institutional
BOND1072,2024-09-18,95.94,4.14,8,Institutional
BOND0571,2020-04-29,106.17,3.6,34,Institutional
BOND0571,2020-11-30,110.45,3.59,46,Institutional
BOND0571,2020-12-28,109.99,3.41,7,Retail
BOND0571,2021-11-13,107.0,3.6,24,Institutional
BOND0571,2024-02-12,100.49,3.8,28,Institutional
BOND0571,2024-08-05,101.67,3.73,2,Retail
BOND0383,2020-07-13,107.93,3.19,11,Institutional
BOND0383,2021-09-08,102.86,3.3,49,Institutional
BOND0383,2023-04-01,95.5,3.43,42,Institutional
BOND0383,2023-07-12,96.42,3.4,9,Retail
BOND0383,2024-02-14,96.26,3.41,5,Institutional
BOND0383,2024-11-20,95.35,3.54,82,Municipal
BOND0777,2020-07-11,110.77,3.06,10,Retail
BOND0777,2021-10-15,108.22,2.95,3,Retail
BOND0777,2021-12-11,106.36,2.94,14,Institutional
BOND0777,2022-07-11,98.33,3.27,11,Institutional
BOND0777,2024-04-13,99.46,3.32,18,Institutional
BOND0777,2024-05-13,99.84,3.4,47,Institutional
BOND0995,2020-06-18,106.14,2.16,1,Retail
BOND0995,2020-10-04,102.47,2.26,40,Institutional
BOND0995,2021-03-01,101.31,2.17,10,Institutional
BOND0995,2022-02-15,99.11,2.25,47,Institutional
BOND0995,2023-01-20,95.31,2.41,42,Institutional
BOND0290,2020-01-09,99.77,5.85,9,Retail
BOND0290,2020-03-10,104.02,5.7,27,Institutional
BOND1283,2020-07-06,105.82,4.18,6,Retail
BOND1283,2022-01-10,93.92,4.61,25,Institutional
BOND1283,2024-02-14,91.09,4.87,52,Municipal
BOND1283,2024-03-07,93.13,4.83,10,Retail
BOND1283,2024-08-25,91.04,4.88,1,Retail
BOND1283,2024-10-13,91.81,4.79,9,Institutional
BOND1065,2020-01-06,91.48,2.34,53,Municipal
BOND1065,2020-11-12,92.56,2.45,50,Institutional
BOND1065,2021-06-21,98.92,2.18,48,Institutional
BOND1065,2021-11-24,94.24,2.32,41,Institutional
BOND1065,2021-12-12,97.59,2.32,42,Institutional
BOND1065,2022-05-04,93.44,2.32,8,Retail
BOND0869,2020-07-24,113.95,2.79,9,Institutional
BOND0869,2020-12-15,110.29,2.66,10,Retail
BOND0869,2020-12-19,112.08,2.72,43,Institutional
BOND0869,2023-05-28,101.48,3.07,7,Institutional
BOND0869,2024-05-09,102.18,3.06,39,Institutional
BOND1443,2020-09-07,115.0,2.3,7,Institutional
BOND1443,2021-11-28,113.36,2.35,27,Institutional
BOND1443,2024-08-27,103.34,2.7,42,Institutional
BOND1996,2022-05-17,105.2,4.02,42,Institutional
BOND1996,2023-10-16,105.37,4.31,23,Institutional
BOND1996,2024-12-24,104.26,4.27,1,Retail
BOND0346,2020-11-05,94.24,4.42,30,Institutional
BOND0346,2022-06-30,89.24,4.45,42,Institutional
BOND1870,2020-04-17,110.32,1.93,2,Retail
BOND1870,2021-04-11,104.57,2.01,27,Municipal
BOND1870,2021-09-08,105.43,2.09,26,Institutional
BOND1870,2022-06-16,104.31,2.04,42,Institutional
BOND1870,2024-06-10,98.62,2.25,50,Institutional
BOND1870,2024-11-14,98.8,2.28,14,Institutional
BOND0033,2020-09-19,101.38,4.49,13,Institutional
BOND0033,2022-03-08,95.0,4.83,23,Institutional
BOND0033,2023-01-24,93.98,4.88,33,Institutional
BOND0033,2023-12-01,92.96,4.84,12,Institutional
BOND0033,2023-12-20,90.8,4.93,28,Institutional
BOND0033,2024-05-14,92.61,4.96,48,Institutional
BOND0702,2020-01-26,93.56,4.63,97,Municipal
BOND0702,2021-10-17,97.91,4.35,19,Institutional
BOND0702,2023-02-22,87.48,4.76,29,Institutional
BOND0702,2023-10-02,88.67,4.62,20,Institutional
BOND0702,2024-04-15,87.7,4.73,7,Institutional
BOND0702,2024-05-29,86.52,4.74,11,Institutional
BOND1377,2020-05-28,110.34,4.44,7,Institutional
BOND1377,2021-02-04,111.93,4.35,7,Institutional
BOND1377,2023-12-12,101.57,4.78,44,Institutional
BOND1377,2024-10-07,102.63,4.8,35,Institutional
BOND0366,2020-10-10,97.03,5.99,3,Retail
BOND0366,2021-04-17,101.77,5.76,20,Institutional
BOND0366,2024-05-17,92.71,6.17,37,Institutional
BOND1718,2021-12-31,109.85,3.47,26,Institutional
BOND1718,2023-06-14,104.42,3.6,30,Institutional
BOND1718,2023-07-17,103.31,3.63,24,Municipal
BOND1927,2022-10-06,108.22,6.45,6,Retail
BOND1927,2023-02-24,103.53,6.56,34,Municipal
BOND1927,2024-04-01,103.92,6.56,48,Institutional
BOND1927,2024-11-25,104.39,6.61,9,Retail
BOND1333,2020-06-24,108.36,4.2,21,Institutional
BOND1333,2021-08-02,106.02,4.14,48,Institutional
BOND0025,2020-01-05,112.35,3.48,7,Institutional
BOND0025,2021-06-06,112.65,3.34,5,Retail
BOND0025,2021-12-03,111.06,3.43,20,Institutional
BOND0025,2022-02-01,108.92,3.46,27,Municipal
BOND0025,2022-02-13,107.76,3.41,5,Institutional
BOND0025,2024-04-04,105.42,3.47,23,Institutional
BOND0025,2024-09-13,106.37,3.57,40,Institutional
BOND0025,2024-12-02,105.71,3.31,22,Institutional
BOND0960,2020-04-21,107.58,2.75,39,Institutional
BOND0960,2022-05-02,103.1,2.69,18,Institutional
BOND0960,2023-04-25,99.6,2.73,45,Institutional
BOND0960,2024-11-16,103.39,2.59,13,Institutional
BOND1707,2020-10-24,101.98,4.98,50,Municipal
BOND1707,2021-01-09,102.74,4.91,10,Retail
BOND1707,2021-07-15,101.19,5.11,25,Institutional
BOND1707,2021-08-10,100.46,5.08,32,Institutional
BOND1707,2022-06-17,96.88,5.2,5,Institutional
BOND1707,2024-08-23,92.11,5.42,21,Institutional
BOND1707,2024-12-06,93.83,5.32,48,Institutional
BOND1074,2021-03-22,97.89,4.38,34,Institutional
BOND1074,2022-12-21,89.63,4.71,42,Institutional
BOND1074,2023-09-03,92.59,4.39,2,Retail
BOND1074,2024-11-23,93.05,4.32,28,Institutional
BOND0094,2021-08-30,110.69,4.82,7,Retail
BOND0094,2021-09-11,111.25,4.83,6,Institutional
BOND0094,2022-03-18,112.45,4.84,15,Institutional
BOND0094,2023-10-29,103.35,5.07,19,Institutional
BOND0094,2024-12-03,104.72,5.0,39,Institutional
BOND0398,2020-04-29,96.8,4.73,8,Retail
BOND0398,2020-07-05,101.69,4.39,35,Institutional
BOND0398,2020-09-29,101.92,4.55,37,Municipal
BOND0398,2020-12-10,103.64,4.41,44,Institutional
BOND0398,2021-01-29,102.67,4.38,27,Institutional
BOND0398,2021-03-07,99.43,4.59,4,Retail
BOND0398,2021-03-20,104.16,4.46,37,Institutional
BOND0398,2021-06-13,101.62,4.59,10,Institutional
BOND0657,2021-07-09,113.88,3.79,29,Institutional
BOND0657,2023-06-26,104.15,3.92,46,Institutional
BOND0657,2024-05-18,103.93,3.98,32,Institutional
BOND0187,2022-10-31,106.12,2.47,43,Municipal
BOND0187,2023-06-28,101.7,2.43,46,Institutional
BOND0187,2023-07-29,102.96,2.38,37,Institutional
BOND1909,2020-01-07,102.83,1.77,37,Institutional
BOND1909,2020-01-30,98.23,2.1,15,Institutional
BOND1909,2020-02-23,102.25,2.06,71,Municipal
BOND1909,2020-03-15,100.67,2.12,11,Institutional
BOND1909,2020-03-28,103.81,2.02,14,Institutional
BOND0733,2020-03-07,114.35,2.04,34,Institutional
BOND0733,2020-06-04,110.05,2.18,44,Institutional
BOND0733,2020-08-08,109.7,2.34,10,Institutional
BOND0733,2020-09-09,106.71,2.17,22,Institutional
BOND0733,2021-01-19,108.71,2.16,3,Retail
BOND0319,2020-08-03,113.38,3.93,1,Retail
BOND0319,2021-05-21,110.51,4.09,42,Institutional
BOND0319,2021-07-30,113.53,3.93,38,Institutional
BOND0319,2024-03-25,106.11,4.29,1,Retail
BOND0319,2024-12-03,107.56,4.06,7,Retail
BOND0284,2020-12-01,97.25,2.49,25,Institutional
BOND0284,2022-03-20,97.62,2.43,12,Institutional
BOND0284,2022-07-06,92.57,2.71,29,Institutional
BOND0284,2023-11-16,90.69,2.9,24,Institutional
BOND0284,2024-07-22,90.42,2.82,9,Retail
BOND0931,2020-09-12,109.8,3.29,23,Institutional
BOND0931,2020-12-25,115.0,3.2,7,Retail
BOND0931,2021-08-11,111.39,3.23,35,Institutional
BOND0931,2022-10-22,108.3,3.4,9,Institutional
BOND0931,2022-12-05,105.61,3.52,24,Institutional
BOND0069,2020-04-20,98.21,4.94,7,Retail
BOND0069,2021-01-26,106.69,4.52,50,Institutional
BOND0069,2022-02-02,99.78,4.51,2,Retail
BOND0069,2023-08-31,96.24,4.73,24,Institutional
BOND0069,2023-12-26,94.5,4.93,43,Municipal
BOND1740,2021-09-02,102.94,4.7,2,Retail
BOND1740,2022-11-12,97.93,4.78,27,Institutional
BOND1740,2023-03-12,95.94,4.86,10,Retail
BOND1740,2024-08-02,94.75,4.87,29,Institutional
BOND1740,2024-12-04,97.14,4.94,17,Institutional
BOND1614,2020-04-06,111.13,3.94,39,Institutional
BOND1614,2021-06-07,111.72,4.03,17,Institutional
BOND1614,2021-07-29,110.69,4.09,43,Institutional
BOND1614,2022-02-21,109.2,4.27,22,Institutional
BOND1614,2022-03-21,110.83,4.15,20,Institutional
BOND1614,2023-05-06,103.48,4.48,37,Institutional
BOND1614,2023-08-01,105.88,4.39,28,Institutional
BOND1903,2020-03-17,96.71,4.45,12,Institutional
BOND1903,2020-04-28,93.55,4.44,50,Institutional
BOND1903,2020-05-26,98.58,4.2,30,Institutional
BOND1903,2020-06-10,94.83,4.54,7,Retail
BOND1723,2020-04-19,95.41,5.15,28,Institutional
BOND1723,2020-11-11,94.68,5.15,43,Institutional
BOND0077,2020-01-14,112.42,2.21,50,Municipal
BOND0077,2020-01-14,107.92,2.4,7,Institutional
BOND0077,2020-01-22,104.74,2.46,17,Institutional
BOND0077,2020-02-01,100.82,2.6,10,Institutional
BOND1980,2020-03-09,108.21,3.27,10,Institutional
BOND1980,2020-11-15,99.51,3.38,46,Institutional
BOND1980,2021-08-30,101.87,3.49,95,Municipal
BOND1980,2022-01-26,93.4,3.58,73,Municipal
BOND1980,2023-04-27,93.64,3.39,31,Institutional
BOND1980,2024-09-23,92.77,3.56,2,Retail
BOND1355,2022-10-18,110.1,3.7,12,Institutional
BOND1355,2023-08-25,106.36,3.77,20,Institutional
BOND1388,2022-01-20,107.16,5.88,43,Institutional
BOND1388,2023-01-20,104.19,6.04,23,Institutional
BOND1388,2024-02-28,103.51,5.93,42,Institutional
BOND1388,2024-07-16,101.28,6.0,4,Retail
BOND0638,2020-01-01,94.69,2.65,7,Retail
BOND0638,2021-02-28,95.77,2.54,7,Retail
BOND0638,2022-10-01,92.08,2.78,18,Institutional
BOND0771,2021-03-07,90.54,3.58,30,Institutional
BOND0771,2023-05-21,86.3,3.64,33,Institutional
BOND0771,2023-07-16,86.09,3.73,19,Institutional
BOND0771,2024-06-19,87.73,3.67,23,Institutional
BOND0771,2024-11-08,87.17,3.6,41,Institutional
BOND1622,2020-05-01,90.65,2.65,21,Institutional
BOND1622,2020-06-20,101.79,2.38,6,Retail
BOND1622,2022-08-21,88.39,2.74,5,Retail
BOND1622,2023-11-09,88.33,2.65,22,Institutional
BOND1622,2024-08-03,87.2,2.59,3,Retail
BOND1125,2023-04-19,96.59,5.52,35,Institutional
BOND1125,2024-04-29,96.8,5.59,25,Institutional
BOND1125,2024-10-14,96.92,5.67,41,Institutional
BOND1042,2020-05-03,114.92,1.72,46,Institutional
BOND1042,2020-06-02,113.61,1.63,9,Institutional
BOND1042,2020-06-12,111.02,1.66,20,Institutional
BOND1042,2020-08-05,113.84,1.8,83,Municipal
BOND1042,2020-11-05,108.08,1.66,33,Institutional
BOND1042,2021-03-17,112.9,1.7,26,Institutional
BOND1306,2020-01-04,111.96,2.28,36,Institutional
BOND1306,2020-04-07,107.53,2.3,11,Institutional
BOND1306,2020-07-22,106.98,2.34,5,Institutional
BOND1306,2020-07-28,111.86,2.26,5,Institutional
BOND1306,2021-07-27,110.9,2.3,6,Retail
BOND1306,2021-10-22,112.7,2.23,33,Institutional
BOND1306,2023-08-12,105.62,2.49,22,Institutional
BOND0798,2021-04-28,99.5,4.28,35,Institutional
BOND0798,2022-02-23,90.23,4.83,14,Institutional
BOND0798,2022-06-16,89.61,4.83,20,Institutional
BOND0798,2022-08-17,90.93,4.73,4,Retail
BOND0798,2023-09-25,90.71,4.87,5,Retail
BOND0306,2021-11-17,100.69,4.74,39,Institutional
BOND0306,2022-04-21,94.19,4.87,18,Institutional
BOND0306,2024-10-23,91.89,5.11,26,Institutional
BOND0306,2024-11-29,93.41,4.89,5,Institutional
BOND0908,2021-12-26,100.35,3.59,8,Retail
BOND0908,2024-11-29,92.01,3.58,10,Institutional
BOND0720,2022-05-07,103.85,5.03,27,Institutional
BOND0720,2022-12-04,103.99,5.04,13,Institutional
BOND0720,2022-12-13,103.66,5.01,20,Institutional
BOND0720,2023-03-20,103.88,5.18,2,Retail
BOND0720,2023-09-25,104.82,4.88,36,Institutional
BOND0720,2023-11-26,101.47,5.18,14,Institutional
BOND0720,2024-01-04,102.49,5.0,92,Municipal
BOND0720,2024-10-03,100.99,5.12,6,Retail
BOND0717,2021-05-06,106.28,4.41,41,Institutional
BOND0717,2021-07-10,106.93,4.4,2,Retail
BOND1756,2020-06-17,113.0,6.02,43,Institutional
BOND1756,2020-11-28,111.72,6.09,2,Retail
BOND1756,2021-02-15,113.8,5.8,5,Retail
BOND0409,2020-04-25,104.12,4.99,18,Institutional
BOND0409,2020-12-23,100.91,5.12,4,Retail
BOND0409,2021-07-21,99.21,5.04,34,Institutional
BOND0409,2021-08-20,97.84,5.21,3,Retail
BOND0409,2022-03-11,98.54,5.21,10,Retail
BOND0984,2021-01-11,104.54,3.99,26,Institutional
BOND0984,2021-05-06,103.22,3.96,46,Municipal
BOND0984,2023-02-15,95.33,4.16,5,Retail
BOND0984,2023-06-27,95.45,4.2,25,Institutional
BOND0984,2023-10-10,94.84,4.08,13,Institutional
BOND0299,2023-07-06,92.12,1.86,7,Retail
BOND0299,2023-07-20,91.16,1.82,19,Institutional
